customer_id,first_name,last_name,age,annual_income,spending_score,cluster,cluster_name
3886,Jessica,Wright,68,125667.04,9,4,Middle-Income Moderate
3887,Nancy,Ramirez,25,96299.52,6,2,Cost-Conscious
3888,Steven,Rodriguez,66,118884.23,65,3,High-Value Spenders
3889,Joseph,Lopez,36,43644.49,3,2,Cost-Conscious
3890,Susan,Anderson,61,42046.18,74,0,Budget Enthusiasts
3891,Nancy,Lee,47,132164.0,37,1,High-Income Conservative
3892,Sandra,Wright,32,84759.3,87,0,Budget Enthusiasts
3893,John,Allen,53,51971.84,33,4,Middle-Income Moderate
3894,Dorothy,Jackson,61,109534.95,9,4,Middle-Income Moderate
3895,Betty,Thompson,44,135943.77,53,1,High-Income Conservative
3896,Sandra,Gonzalez,30,102201.94,77,1,High-Income Conservative
3897,Richard,Smith,31,65154.86,92,0,Budget Enthusiasts
3898,Richard,Lewis,54,82820.91,51,4,Middle-Income Moderate
3899,Mary,White,65,117795.03,71,3,High-Value Spenders
3900,Mary,Thomas,47,28775.16,26,2,Cost-Conscious
3901,Emily,Harris,56,48231.39,16,4,Middle-Income Moderate
3902,Betty,Thompson,64,80135.81,40,4,Middle-Income Moderate
3903,David,Ramirez,30,98551.33,90,0,Budget Enthusiasts
3904,Linda,Thomas,33,64091.53,51,2,Cost-Conscious
3905,Lisa,Hernandez,61,58790.82,39,4,Middle-Income Moderate
3906,Nancy,Williams,24,25379.95,55,2,Cost-Conscious
3907,Linda,Anderson,65,24238.23,96,0,Budget Enthusiasts
3908,Mark,Smith,44,56230.33,36,2,Cost-Conscious
3909,Betty,Miller,62,88965.79,65,3,High-Value Spenders
3910,Sandra,Smith,52,92328.29,85,3,High-Value Spenders
3911,Thomas,Young,32,84223.57,77,0,Budget Enthusiasts
3912,Nancy,Rodriguez,45,73284.49,90,0,Budget Enthusiasts
3913,Sarah,Lewis,52,52797.91,45,4,Middle-Income Moderate
3914,Michael,Sanchez,24,72090.28,9,2,Cost-Conscious
3915,Sarah,Thompson,67,38038.8,37,4,Middle-Income Moderate
3916,Anthony,Lewis,63,34983.7,87,0,Budget Enthusiasts
3917,Daniel,Allen,67,58992.62,1,4,Middle-Income Moderate
3918,Margaret,Miller,68,149395.34,66,3,High-Value Spenders
3919,William,Lopez,63,62444.6,63,4,Middle-Income Moderate
3920,Paul,Walker,37,141739.33,43,1,High-Income Conservative
3921,Nancy,Young,49,70994.08,28,4,Middle-Income Moderate
3922,Thomas,Martin,55,77071.3,31,4,Middle-Income Moderate
3923,Donald,Taylor,57,123618.17,69,3,High-Value Spenders
3924,Linda,Scott,49,32172.98,89,0,Budget Enthusiasts
3925,Joseph,Williams,43,43700.73,8,2,Cost-Conscious
3926,Donald,Smith,56,146599.23,34,3,High-Value Spenders
3927,Sandra,Clark,37,85769.25,49,1,High-Income Conservative
3928,Nancy,Allen,35,25760.26,96,0,Budget Enthusiasts
3929,Susan,Martin,67,26159.5,58,4,Middle-Income Moderate
3930,Thomas,Wilson,32,137941.29,75,1,High-Income Conservative
3931,Sandra,Scott,69,133537.46,47,3,High-Value Spenders
3932,Mark,Jones,39,79591.88,25,2,Cost-Conscious
3933,Charles,Thompson,68,41218.87,3,4,Middle-Income Moderate
3934,David,Anderson,39,127937.0,45,1,High-Income Conservative
3935,Kimberly,Garcia,38,62198.01,52,0,Budget Enthusiasts
3936,Michael,Allen,19,74477.59,96,0,Budget Enthusiasts
3937,Kimberly,Jackson,57,108721.93,99,3,High-Value Spenders
3938,Nancy,Gonzalez,60,65941.79,96,0,Budget Enthusiasts
3939,Margaret,Lewis,35,101727.09,34,1,High-Income Conservative
3940,Elizabeth,Garcia,40,135086.75,69,3,High-Value Spenders
3941,Ashley,Anderson,30,123658.52,92,1,High-Income Conservative
3942,Joseph,Thomas,58,69609.44,92,0,Budget Enthusiasts
3943,Nancy,White,26,57431.75,8,2,Cost-Conscious
3944,John,Thompson,66,57116.36,27,4,Middle-Income Moderate
3945,Linda,Martinez,24,65316.85,80,0,Budget Enthusiasts
3946,Daniel,Taylor,58,84157.21,63,3,High-Value Spenders
3947,David,Robinson,18,74157.67,82,0,Budget Enthusiasts
3948,Linda,Martinez,19,37290.52,25,2,Cost-Conscious
3949,Mark,Jackson,21,41249.26,58,2,Cost-Conscious
3950,Sandra,Lewis,31,64580.85,48,2,Cost-Conscious
3951,Elizabeth,Johnson,49,93068.33,1,4,Middle-Income Moderate
3952,Dorothy,Scott,53,97046.31,8,4,Middle-Income Moderate
3953,Emily,Jackson,19,83206.92,21,2,Cost-Conscious
3954,Richard,Miller,57,116040.86,98,3,High-Value Spenders
3955,Ashley,Sanchez,67,115842.34,88,3,High-Value Spenders
3956,Emily,Anderson,68,75591.57,90,3,High-Value Spenders
3957,Betty,Williams,31,36177.31,78,0,Budget Enthusiasts
3958,Lisa,Thomas,37,88922.72,29,2,Cost-Conscious
3959,Patricia,Johnson,42,69590.98,30,2,Cost-Conscious
3960,Donald,Walker,59,37929.99,3,4,Middle-Income Moderate
3961,Karen,Ramirez,66,147636.24,7,4,Middle-Income Moderate
3962,Margaret,Miller,25,68068.2,11,2,Cost-Conscious
3963,Daniel,Robinson,45,101353.72,32,1,High-Income Conservative
3964,Lisa,Miller,63,83716.75,59,3,High-Value Spenders
3965,Mary,Scott,38,38567.68,12,2,Cost-Conscious
3966,Donald,Lewis,40,27220.67,79,0,Budget Enthusiasts
3967,David,White,49,101350.02,38,4,Middle-Income Moderate
3968,Dorothy,Brown,25,52112.84,24,2,Cost-Conscious
3969,Ashley,Lewis,48,51675.02,65,0,Budget Enthusiasts
3970,Robert,Jones,54,144406.9,18,1,High-Income Conservative
3971,Elizabeth,Lewis,33,80030.53,46,2,Cost-Conscious
3972,Margaret,Robinson,57,23825.39,56,0,Budget Enthusiasts
3973,Paul,Lewis,59,64179.55,63,4,Middle-Income Moderate
3974,Daniel,Sanchez,44,95983.9,7,4,Middle-Income Moderate
3975,Thomas,Jackson,57,62713.76,66,0,Budget Enthusiasts
3976,James,Sanchez,58,23490.75,40,4,Middle-Income Moderate
3977,Donald,Clark,35,77760.46,54,0,Budget Enthusiasts
3978,Donald,Robinson,52,33767.82,31,4,Middle-Income Moderate
3979,Kimberly,Robinson,66,100490.8,97,3,High-Value Spenders
3980,William,Williams,69,100546.32,52,3,High-Value Spenders
3981,Lisa,Miller,32,24908.69,94,0,Budget Enthusiasts
3982,Richard,Rodriguez,44,57786.61,31,2,Cost-Conscious
3983,Matthew,Gonzalez,34,73779.21,34,2,Cost-Conscious
3984,Karen,Anderson,57,91534.33,7,4,Middle-Income Moderate
3985,Susan,Jones,19,58488.25,89,0,Budget Enthusiasts
3986,Thomas,Lewis,66,57407.05,16,4,Middle-Income Moderate
3987,Joseph,Wright,67,147791.97,22,3,High-Value Spenders
3988,Joseph,Clark,48,25442.16,53,0,Budget Enthusiasts
3989,Joseph,Clark,54,148575.9,91,3,High-Value Spenders
3990,Richard,Davis,58,26207.75,17,4,Middle-Income Moderate
3991,Thomas,Young,58,57484.39,4,4,Middle-Income Moderate
3992,Ashley,Martin,51,84179.81,61,3,High-Value Spenders
3993,William,Martinez,51,38628.78,99,0,Budget Enthusiasts
3994,Nancy,Gonzalez,68,37530.03,86,0,Budget Enthusiasts
3995,Betty,Lewis,20,53320.65,52,2,Cost-Conscious
3996,Anthony,Wright,34,146555.93,35,1,High-Income Conservative
3997,Christopher,Davis,31,69415.19,44,2,Cost-Conscious
3998,Karen,Lewis,31,93579.33,15,1,High-Income Conservative
3999,Richard,Walker,63,111557.88,61,3,High-Value Spenders
4000,Sarah,Robinson,55,116488.84,44,3,High-Value Spenders
4001,William,Perez,52,109445.33,21,4,Middle-Income Moderate
4002,Susan,Lee,18,63800.67,77,0,Budget Enthusiasts
4003,Charles,Lopez,65,34524.62,47,4,Middle-Income Moderate
4004,Michael,Hernandez,46,56623.14,75,0,Budget Enthusiasts
4005,Paul,Johnson,21,47338.38,49,2,Cost-Conscious
4006,Karen,Johnson,50,37716.05,53,0,Budget Enthusiasts
4007,Sarah,King,34,23184.58,27,2,Cost-Conscious
4008,Patricia,Williams,45,141644.36,31,1,High-Income Conservative
4009,Matthew,Thomas,67,139734.47,44,3,High-Value Spenders
4010,Ashley,Brown,43,26554.21,32,2,Cost-Conscious
4011,Richard,Thompson,25,42500.99,30,2,Cost-Conscious
4012,Thomas,Martin,51,38135.06,18,4,Middle-Income Moderate
4013,Jennifer,Harris,35,56558.98,63,0,Budget Enthusiasts
4014,Charles,Robinson,48,46528.95,16,4,Middle-Income Moderate
4015,Richard,Moore,44,142960.96,35,1,High-Income Conservative
4016,Betty,Hernandez,33,30942.16,62,0,Budget Enthusiasts
4017,Jessica,Lewis,27,47517.21,9,2,Cost-Conscious
4018,Donald,Taylor,57,30494.03,62,0,Budget Enthusiasts
4019,Patricia,Sanchez,29,147450.1,39,1,High-Income Conservative
4020,Linda,Thompson,39,139393.76,51,1,High-Income Conservative
4021,Matthew,Martin,33,113162.11,10,1,High-Income Conservative
4022,Richard,Johnson,29,75376.49,52,2,Cost-Conscious
4023,Ashley,White,28,44723.16,12,2,Cost-Conscious
4024,Dorothy,Walker,37,48793.66,72,0,Budget Enthusiasts
4025,Sandra,Clark,68,77595.2,62,4,Middle-Income Moderate
4026,John,Johnson,18,119868.95,3,1,High-Income Conservative
4027,Dorothy,Wilson,44,54414.83,83,0,Budget Enthusiasts
4028,John,Brown,20,60402.95,11,2,Cost-Conscious
4029,Kimberly,Gonzalez,29,97992.76,8,1,High-Income Conservative
4030,Sarah,Scott,47,50904.82,90,0,Budget Enthusiasts
4031,Lisa,Wright,26,95948.42,23,1,High-Income Conservative
4032,Ashley,Davis,54,70327.02,10,4,Middle-Income Moderate
4033,Linda,Johnson,18,24467.87,18,2,Cost-Conscious
4034,Linda,Garcia,59,72351.17,76,3,High-Value Spenders
4035,Jennifer,Walker,66,139538.29,39,3,High-Value Spenders
4036,Jessica,Martinez,21,58104.54,26,2,Cost-Conscious
4037,Ashley,Lee,32,61968.21,11,2,Cost-Conscious
4038,Paul,Martinez,68,28572.32,10,4,Middle-Income Moderate
4039,Elizabeth,Thompson,44,99956.17,3,4,Middle-Income Moderate
4040,John,Williams,25,130401.51,62,1,High-Income Conservative
4041,Susan,Young,40,65879.98,71,0,Budget Enthusiasts
4042,Donald,Martin,32,51231.92,61,0,Budget Enthusiasts
4043,Mark,Martinez,44,144359.54,4,1,High-Income Conservative
4044,Robert,Lewis,48,116859.44,61,3,High-Value Spenders
4045,Matthew,King,56,93731.26,8,4,Middle-Income Moderate
4046,Donald,Martin,64,59719.05,13,4,Middle-Income Moderate
4047,Christopher,Davis,25,48703.74,12,2,Cost-Conscious
4048,Nancy,Miller,47,113046.73,35,1,High-Income Conservative
4049,Lisa,Garcia,59,87832.55,54,4,Middle-Income Moderate
4050,Patricia,Hernandez,35,87677.98,51,1,High-Income Conservative
4051,Richard,Moore,21,29582.28,43,2,Cost-Conscious
4052,Nancy,Lewis,64,86585.28,66,3,High-Value Spenders
4053,Richard,Harris,60,126956.72,15,4,Middle-Income Moderate
4054,Thomas,Lee,39,143083.91,49,1,High-Income Conservative
4055,Emily,Williams,20,33868.71,34,2,Cost-Conscious
4056,Steven,Moore,32,102051.48,39,1,High-Income Conservative
4057,James,White,52,93885.14,26,4,Middle-Income Moderate
4058,Joseph,Martinez,64,135740.62,69,3,High-Value Spenders
4059,Richard,Clark,55,117661.72,48,3,High-Value Spenders
4060,Thomas,Lopez,50,145484.04,89,3,High-Value Spenders
4061,Margaret,Miller,31,144804.23,51,1,High-Income Conservative
4062,Linda,Taylor,65,49339.06,98,0,Budget Enthusiasts
4063,Anthony,Smith,18,114295.61,4,1,High-Income Conservative
4064,Daniel,Sanchez,66,88968.0,98,3,High-Value Spenders
4065,Linda,Anderson,43,47898.26,27,2,Cost-Conscious
4066,Linda,Allen,25,45332.98,42,2,Cost-Conscious
4067,Betty,Walker,67,30540.96,56,4,Middle-Income Moderate
4068,Richard,Wright,33,123420.89,93,3,High-Value Spenders
4069,Dorothy,Smith,55,62185.62,69,0,Budget Enthusiasts
4070,Matthew,Davis,27,131405.95,18,1,High-Income Conservative
4071,Sarah,Lopez,59,99081.0,61,3,High-Value Spenders
4072,Mary,Jackson,54,107572.34,4,4,Middle-Income Moderate
4073,Karen,Harris,43,57917.59,1,2,Cost-Conscious
4074,Thomas,Young,45,79448.26,50,0,Budget Enthusiasts
4075,Sandra,Lopez,29,73601.29,84,0,Budget Enthusiasts
4076,Richard,Gonzalez,37,50639.53,70,0,Budget Enthusiasts
4077,Ashley,Ramirez,66,128226.58,20,4,Middle-Income Moderate
4078,Mark,Smith,31,100870.99,20,1,High-Income Conservative
4079,Sandra,Garcia,63,24866.16,46,4,Middle-Income Moderate
4080,Karen,Davis,52,126589.21,27,4,Middle-Income Moderate
4081,Richard,Brown,46,33784.91,26,2,Cost-Conscious
4082,Christopher,Jones,29,72480.54,32,2,Cost-Conscious
4083,Sandra,Harris,69,94263.4,10,4,Middle-Income Moderate
4084,Christopher,Perez,35,20994.66,82,0,Budget Enthusiasts
4085,Thomas,Ramirez,61,104878.05,12,4,Middle-Income Moderate
4086,Charles,Thompson,19,105761.38,74,1,High-Income Conservative
4087,Joseph,Brown,19,104828.42,88,1,High-Income Conservative
4088,William,Brown,34,41250.83,24,2,Cost-Conscious
4089,Elizabeth,Lee,27,53245.2,51,2,Cost-Conscious
4090,Donald,Johnson,35,52158.86,38,2,Cost-Conscious
4091,Daniel,Miller,39,144808.71,46,1,High-Income Conservative
4092,Sandra,Thomas,36,28778.66,89,0,Budget Enthusiasts
4093,Steven,Taylor,18,75739.0,8,2,Cost-Conscious
4094,William,Martin,41,133263.01,55,1,High-Income Conservative
4095,James,Thompson,53,120030.58,78,3,High-Value Spenders
4096,Paul,King,42,126917.48,31,1,High-Income Conservative
4097,David,Hernandez,53,146398.17,88,3,High-Value Spenders
4098,Kimberly,King,48,70344.04,16,4,Middle-Income Moderate
4099,Sarah,Allen,48,60255.19,20,4,Middle-Income Moderate
4100,William,Sanchez,19,23985.73,38,2,Cost-Conscious
4101,Ashley,Johnson,36,39502.52,15,2,Cost-Conscious
4102,Joseph,Thompson,29,93061.91,78,0,Budget Enthusiasts
4103,Susan,Perez,27,40495.88,76,0,Budget Enthusiasts
4104,Steven,King,48,115719.65,34,1,High-Income Conservative
4105,Jessica,Anderson,62,24840.24,72,0,Budget Enthusiasts
4106,Linda,Martinez,39,53733.44,19,2,Cost-Conscious
4107,Linda,Anderson,40,110408.91,69,3,High-Value Spenders
4108,Anthony,Lewis,69,53215.37,91,0,Budget Enthusiasts
4109,Susan,Thompson,40,114738.86,63,1,High-Income Conservative
4110,James,Taylor,32,149462.3,77,1,High-Income Conservative
4111,David,Rodriguez,43,123620.91,32,1,High-Income Conservative
4112,Donald,Scott,20,64438.61,95,0,Budget Enthusiasts
4113,Thomas,Rodriguez,40,137076.95,37,1,High-Income Conservative
4114,Steven,Thomas,37,26653.37,66,0,Budget Enthusiasts
4115,Ashley,Scott,62,114250.89,7,4,Middle-Income Moderate
4116,Mark,Allen,57,23031.9,48,4,Middle-Income Moderate
4117,Christopher,Walker,56,42692.21,11,4,Middle-Income Moderate
4118,Christopher,Garcia,25,148386.15,75,1,High-Income Conservative
4119,Daniel,Martinez,35,66915.04,87,0,Budget Enthusiasts
4120,Jennifer,Thomas,58,126664.92,31,4,Middle-Income Moderate
4121,Lisa,Brown,23,68891.27,44,2,Cost-Conscious
4122,Linda,Perez,44,129203.7,45,1,High-Income Conservative
4123,Paul,Gonzalez,53,145507.14,72,3,High-Value Spenders
4124,David,Thomas,32,76619.71,56,0,Budget Enthusiasts
4125,Margaret,Lewis,54,92715.39,32,4,Middle-Income Moderate
4126,Christopher,Garcia,22,101723.13,21,1,High-Income Conservative
4127,Mary,Sanchez,56,141528.52,31,3,High-Value Spenders
4128,Charles,Hernandez,26,53376.73,1,2,Cost-Conscious
4129,Dorothy,White,24,99462.42,77,1,High-Income Conservative
4130,Thomas,Lewis,58,62213.63,11,4,Middle-Income Moderate
4131,Jennifer,Williams,37,48201.31,93,0,Budget Enthusiasts
4132,Charles,Martinez,27,31039.64,68,0,Budget Enthusiasts
4133,Dorothy,Smith,43,100692.41,36,1,High-Income Conservative
4134,Mary,Sanchez,21,134671.11,79,1,High-Income Conservative
4135,Patricia,Lopez,55,65681.08,59,0,Budget Enthusiasts
4136,Lisa,Wilson,41,91846.91,67,0,Budget Enthusiasts
4137,Betty,Harris,31,103477.39,56,1,High-Income Conservative
4138,Emily,Davis,58,73904.52,51,4,Middle-Income Moderate
4139,Richard,Brown,18,137435.22,29,1,High-Income Conservative
4140,Ashley,Ramirez,34,67158.17,85,0,Budget Enthusiasts
4141,Thomas,Miller,62,36251.41,2,4,Middle-Income Moderate
4142,Emily,Martinez,41,38722.65,6,2,Cost-Conscious
4143,Charles,Scott,44,135811.49,31,1,High-Income Conservative
4144,Paul,Johnson,24,148441.05,54,1,High-Income Conservative
4145,Dorothy,Sanchez,26,57561.92,88,0,Budget Enthusiasts
4146,James,Wilson,60,38668.35,40,4,Middle-Income Moderate
4147,Karen,Thomas,52,82687.6,17,4,Middle-Income Moderate
4148,Steven,Taylor,29,112238.65,5,1,High-Income Conservative
4149,Susan,Perez,38,99612.38,2,1,High-Income Conservative
4150,Linda,Brown,20,143644.06,58,1,High-Income Conservative
4151,Margaret,Jackson,32,126311.12,12,1,High-Income Conservative
4152,Sarah,Johnson,38,132966.38,5,1,High-Income Conservative
4153,Patricia,Rodriguez,27,90416.73,60,1,High-Income Conservative
4154,Anthony,Jackson,50,62545.78,41,4,Middle-Income Moderate
4155,William,Thomas,63,111225.68,20,4,Middle-Income Moderate
4156,Sarah,Harris,69,77076.9,72,3,High-Value Spenders
4157,Susan,Moore,23,57408.05,1,2,Cost-Conscious
4158,Donald,Thompson,19,39795.19,56,2,Cost-Conscious
4159,Margaret,Lee,46,88623.65,70,0,Budget Enthusiasts
4160,Jessica,Hernandez,57,97252.96,56,3,High-Value Spenders
4161,Matthew,Brown,50,93942.14,54,3,High-Value Spenders
4162,Kimberly,Harris,21,35151.29,11,2,Cost-Conscious
4163,John,Young,21,94098.35,3,2,Cost-Conscious
4164,Margaret,Robinson,46,41893.83,95,0,Budget Enthusiasts
4165,William,Sanchez,54,106282.84,28,4,Middle-Income Moderate
4166,Betty,Scott,37,75819.92,5,2,Cost-Conscious
4167,Nancy,King,58,130342.52,90,3,High-Value Spenders
4168,Elizabeth,Rodriguez,40,121174.55,16,1,High-Income Conservative
4169,Charles,Lopez,62,114169.67,31,4,Middle-Income Moderate
4170,John,Johnson,35,111095.82,28,1,High-Income Conservative
4171,Margaret,Jones,66,92863.45,7,4,Middle-Income Moderate
4172,Robert,Jones,42,27944.76,9,2,Cost-Conscious
4173,John,Perez,18,105213.65,39,1,High-Income Conservative
4174,Anthony,Jones,32,80699.88,99,0,Budget Enthusiasts
4175,Sarah,Brown,51,81042.11,43,4,Middle-Income Moderate
4176,Joseph,Rodriguez,65,69272.89,27,4,Middle-Income Moderate
4177,Paul,Lewis,37,140779.22,76,1,High-Income Conservative
4178,Susan,Perez,54,52428.66,89,0,Budget Enthusiasts
4179,Betty,Clark,44,61157.28,93,0,Budget Enthusiasts
4180,Kimberly,Martinez,39,145195.3,95,3,High-Value Spenders
4181,Daniel,Thomas,68,125319.99,98,3,High-Value Spenders
4182,Donald,Martinez,22,21831.23,33,2,Cost-Conscious
4183,Nancy,Garcia,51,137793.99,91,3,High-Value Spenders
4184,Susan,Jones,56,49464.15,56,4,Middle-Income Moderate
4185,Daniel,Garcia,20,111771.23,2,1,High-Income Conservative
4186,Patricia,Harris,34,91899.5,14,2,Cost-Conscious
4187,Daniel,Brown,41,89785.54,13,2,Cost-Conscious
4188,James,Young,41,113329.77,24,1,High-Income Conservative
4189,Matthew,Wright,20,46933.59,69,0,Budget Enthusiasts
4190,Mary,Martinez,62,40673.27,34,4,Middle-Income Moderate
4191,Sandra,King,24,104748.64,87,1,High-Income Conservative
4192,John,Scott,42,57775.3,19,2,Cost-Conscious
4193,Christopher,Garcia,20,146613.53,30,1,High-Income Conservative
4194,Matthew,Thomas,32,78696.54,49,2,Cost-Conscious
4195,Nancy,Jackson,46,34507.61,43,2,Cost-Conscious
4196,Lisa,King,67,109155.97,16,4,Middle-Income Moderate
4197,Christopher,Harris,46,59800.71,52,0,Budget Enthusiasts
4198,Steven,Walker,27,39316.37,98,0,Budget Enthusiasts
4199,Joseph,Taylor,49,74967.04,49,4,Middle-Income Moderate
4200,Joseph,Robinson,40,145348.9,11,1,High-Income Conservative
4201,Matthew,Walker,56,73485.97,78,0,Budget Enthusiasts
4202,Christopher,Jackson,26,65153.39,47,2,Cost-Conscious
4203,Margaret,Wright,54,77786.17,79,0,Budget Enthusiasts
4204,Robert,Lewis,69,21575.04,35,4,Middle-Income Moderate
4205,Jennifer,Smith,57,37303.2,71,0,Budget Enthusiasts
4206,Daniel,Brown,31,130457.7,29,1,High-Income Conservative
4207,Patricia,Ramirez,21,147144.47,54,1,High-Income Conservative
4208,Anthony,Moore,37,40532.39,86,0,Budget Enthusiasts
4209,Karen,Sanchez,45,89617.32,23,4,Middle-Income Moderate
4210,Christopher,Jackson,31,145623.35,24,1,High-Income Conservative
4211,Dorothy,Garcia,61,40355.58,99,0,Budget Enthusiasts
4212,Paul,Smith,51,44220.25,10,4,Middle-Income Moderate
4213,Lisa,Davis,30,140486.13,61,1,High-Income Conservative
4214,Daniel,Allen,48,111739.39,8,4,Middle-Income Moderate
4215,John,Lee,50,39755.67,48,0,Budget Enthusiasts
4216,Elizabeth,White,69,71154.05,76,3,High-Value Spenders
4217,Matthew,Harris,56,27315.09,93,0,Budget Enthusiasts
4218,Linda,Jackson,45,76247.3,29,4,Middle-Income Moderate
4219,David,Lewis,42,121127.19,87,3,High-Value Spenders
4220,Robert,Martinez,49,92016.37,26,4,Middle-Income Moderate
4221,Mark,Lopez,26,104167.48,37,1,High-Income Conservative
4222,Robert,Allen,45,62486.62,96,0,Budget Enthusiasts
4223,William,Miller,48,40981.47,52,0,Budget Enthusiasts
4224,Mary,Taylor,34,21705.17,38,2,Cost-Conscious
4225,James,Martinez,40,126770.6,6,1,High-Income Conservative
4226,Sandra,Walker,30,102765.09,8,1,High-Income Conservative
4227,David,Garcia,27,49811.76,17,2,Cost-Conscious
4228,Dorothy,Taylor,33,74396.41,76,0,Budget Enthusiasts
4229,Susan,Moore,23,124187.62,62,1,High-Income Conservative
4230,Betty,Sanchez,65,90031.02,86,3,High-Value Spenders
4231,Richard,Thomas,28,59020.78,78,0,Budget Enthusiasts
4232,Linda,Davis,69,54733.99,34,4,Middle-Income Moderate
4233,Dorothy,White,20,48289.82,19,2,Cost-Conscious
4234,Sandra,Gonzalez,45,127084.88,70,3,High-Value Spenders
4235,William,Lewis,58,95641.85,82,3,High-Value Spenders
4236,Donald,Young,32,112190.43,37,1,High-Income Conservative
4237,Christopher,White,30,131815.66,38,1,High-Income Conservative
4238,Kimberly,Thomas,59,148292.02,15,4,Middle-Income Moderate
4239,Donald,Hernandez,69,52432.87,40,4,Middle-Income Moderate
4240,Matthew,Young,62,43517.32,9,4,Middle-Income Moderate
4241,Susan,Garcia,34,80059.78,53,2,Cost-Conscious
4242,James,Wright,24,24559.27,70,0,Budget Enthusiasts
4243,Lisa,Allen,45,122923.32,66,3,High-Value Spenders
4244,James,Moore,55,134888.8,80,3,High-Value Spenders
4245,James,Gonzalez,30,109185.16,52,1,High-Income Conservative
4246,Christopher,Martinez,34,54839.35,1,2,Cost-Conscious
4247,Joseph,Sanchez,32,36010.21,30,2,Cost-Conscious
4248,Thomas,Taylor,53,69678.74,97,0,Budget Enthusiasts
4249,Lisa,Smith,45,128333.63,1,1,High-Income Conservative
4250,Paul,Harris,32,65217.61,39,2,Cost-Conscious
4251,Sarah,King,63,24453.09,16,4,Middle-Income Moderate
4252,Linda,Martinez,28,55656.45,17,2,Cost-Conscious
4253,Thomas,Martin,48,148692.93,82,3,High-Value Spenders
4254,Thomas,Miller,21,107966.94,22,1,High-Income Conservative
4255,Betty,Thomas,52,137111.13,86,3,High-Value Spenders
4256,Richard,Lewis,51,120732.48,99,3,High-Value Spenders
4257,Thomas,Lopez,69,90161.72,31,4,Middle-Income Moderate
4258,Thomas,Taylor,44,39329.55,40,2,Cost-Conscious
4259,Jessica,Martin,27,65323.78,27,2,Cost-Conscious
4260,Jennifer,Sanchez,47,95886.23,36,4,Middle-Income Moderate
4261,Paul,Jackson,62,133182.21,4,4,Middle-Income Moderate
4262,Jessica,Lopez,37,54927.76,69,0,Budget Enthusiasts
4263,Linda,Lee,46,35759.49,25,2,Cost-Conscious
4264,Joseph,King,46,92648.2,95,0,Budget Enthusiasts
4265,Anthony,Miller,40,42945.16,78,0,Budget Enthusiasts
4266,Richard,Wright,67,99347.03,30,4,Middle-Income Moderate
4267,Donald,Anderson,38,54257.79,47,2,Cost-Conscious
4268,Paul,Smith,65,50025.19,12,4,Middle-Income Moderate
4269,Jennifer,Sanchez,60,71893.5,27,4,Middle-Income Moderate
4270,Robert,Wright,27,97114.93,45,1,High-Income Conservative
4271,Lisa,Harris,58,90891.3,88,3,High-Value Spenders
4272,Daniel,Anderson,29,51815.48,63,0,Budget Enthusiasts
4273,Matthew,Perez,47,135845.17,55,3,High-Value Spenders
4274,Kimberly,Garcia,68,34284.66,30,4,Middle-Income Moderate
4275,Betty,Anderson,50,25130.78,82,0,Budget Enthusiasts
4276,Robert,White,35,98351.82,14,1,High-Income Conservative
4277,Betty,Lee,31,36042.93,56,2,Cost-Conscious
4278,Nancy,Miller,39,85635.81,19,2,Cost-Conscious
4279,Jennifer,Lewis,38,143730.53,86,3,High-Value Spenders
4280,Jennifer,Young,18,110815.44,26,1,High-Income Conservative
4281,Karen,Young,66,100269.36,71,3,High-Value Spenders
4282,Patricia,Jones,60,94724.68,92,3,High-Value Spenders
4283,Thomas,Brown,69,43340.1,38,4,Middle-Income Moderate
4284,Jessica,Perez,32,76244.22,69,0,Budget Enthusiasts
4285,Jessica,Moore,53,64528.06,36,4,Middle-Income Moderate
4286,Richard,Wright,64,143899.66,18,4,Middle-Income Moderate
4287,Michael,Taylor,39,51501.63,57,0,Budget Enthusiasts
4288,Joseph,White,49,81297.13,78,0,Budget Enthusiasts
4289,Charles,Johnson,63,141950.32,23,4,Middle-Income Moderate
4290,Paul,Gonzalez,50,122593.48,14,4,Middle-Income Moderate
4291,Thomas,Anderson,58,145386.98,96,3,High-Value Spenders
4292,Paul,Jones,56,99082.93,69,3,High-Value Spenders
4293,Charles,Williams,40,63392.29,22,2,Cost-Conscious
4294,Nancy,Williams,60,127464.47,28,4,Middle-Income Moderate
4295,Emily,Wright,19,57889.32,43,2,Cost-Conscious
4296,Paul,Thompson,19,41420.46,76,0,Budget Enthusiasts
4297,Ashley,Ramirez,55,111817.55,18,4,Middle-Income Moderate
4298,Margaret,Robinson,68,103064.24,95,3,High-Value Spenders
4299,Thomas,Moore,46,134263.36,77,3,High-Value Spenders
4300,Michael,Scott,69,145050.22,84,3,High-Value Spenders
4301,James,Allen,63,131435.69,36,3,High-Value Spenders
4302,Paul,Sanchez,20,27802.83,7,2,Cost-Conscious
4303,Ashley,Taylor,56,106386.75,23,4,Middle-Income Moderate
4304,Emily,Miller,24,122015.21,34,1,High-Income Conservative
4305,Richard,Davis,53,147650.73,96,3,High-Value Spenders
4306,Jennifer,Walker,46,68705.97,21,4,Middle-Income Moderate
4307,Jessica,Lopez,54,42084.61,70,0,Budget Enthusiasts
4308,Joseph,Walker,66,130881.3,80,3,High-Value Spenders
4309,Patricia,Jackson,53,61270.68,99,0,Budget Enthusiasts
